	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23		Alt			0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23		Alt																											
Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal	Ni diurnal		Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal	Ni+ diurnal																											
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65																											
0.096666667	0.103333333	0.116666667	0.126666667	0.14	0.156666667	0.153333333	0.126666667	0.11	0.08	0.04	0.023333333	0.023333333	0.023333333	0.02	0.02	0.023333333	0.023333333	0.026666667	0.026666667	0.026666667	0.036666667	0.046666667	0.073333333	0.096666667	0.103333333	100		0.91	0.916666667	0.966666667	0.986666667	1.006666667	1.023333333	1.04	1.026666667	0.986666667	0.926666667	0.903333333	0.94	1.023333333	1.11	1.2	1.25	1.3	1.316666667	1.263333333	1.206666667	1.11	1.02	0.96	0.92	0.91	0.916666667	100																											
0.033333333	0.053333333	0.09	0.103333333	0.103333333	0.113333333	0.113333333	0.086666667	0.05	0.01	0.003333333	0.01	0.006666667	0.003333333	0.006666667	0.003333333	0.003333333	0.006666667	0.006666667	0.01	0.01	0.006666667	0.013333333	0.02	0.033333333	0.053333333	101		0.656666667	0.68	0.71	0.72	0.723333333	0.723333333	0.726666667	0.72	0.68	0.643333333	0.646666667	0.69	0.746666667	0.816666667	0.87	0.893333333	0.943333333	0.93	0.876666667	0.823333333	0.75	0.703333333	0.683333333	0.653333333	0.656666667	0.68	101																											
0.01	0.013333333	0.03	0.043333333	0.06	0.06	0.053333333	0.026666667	0.006666667	0.003333333	0.003333333	0	0	0	0	0	0	0	0	0	0	0.006666667	0.006666667	0.006666667	0.01	0.013333333	102		0.483333333	0.49	0.52	0.526666667	0.513333333	0.523333333	0.526666667	0.51	0.486666667	0.46	0.453333333	0.503333333	0.55	0.6	0.633333333	0.646666667	0.673333333	0.646666667	0.606666667	0.563333333	0.52	0.493333333	0.48	0.463333333	0.483333333	0.49	102																											
0.003333333	0.006666667	0.01	0.01	0.02	0.023333333	0.023333333	0.01	0.003333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003333333	0.003333333	0.003333333	0.006666667	103		0.356666667	0.37	0.386666667	0.386666667	0.383333333	0.386666667	0.383333333	0.37	0.363333333	0.353333333	0.353333333	0.383333333	0.403333333	0.433333333	0.453333333	0.473333333	0.486666667	0.476666667	0.443333333	0.42	0.386666667	0.376666667	0.373333333	0.35	0.356666667	0.37	103																											
0	0	0	0.003333333	0.003333333	0.013333333	0.01	0.006666667	0.003333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104		0.28	0.296666667	0.296666667	0.293333333	0.296666667	0.293333333	0.28	0.273333333	0.263333333	0.266666667	0.27	0.296666667	0.326666667	0.336666667	0.356666667	0.35	0.373333333	0.356666667	0.326666667	0.316666667	0.303333333	0.29	0.283333333	0.27	0.28	0.296666667	104																											
0	0	0	0	0	0.003333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105		0.22	0.216666667	0.23	0.216666667	0.213333333	0.213333333	0.21	0.21	0.203333333	0.2	0.213333333	0.233333333	0.24	0.256666667	0.263333333	0.263333333	0.263333333	0.253333333	0.22	0.216666667	0.21	0.21	0.213333333	0.22	0.22	0.216666667	105																											
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106		0.163333333	0.176666667	0.163333333	0.17	0.156666667	0.166666667	0.156666667	0.153333333	0.133333333	0.153333333	0.153333333	0.166666667	0.193333333	0.2	0.2	0.206666667	0.2	0.193333333	0.18	0.166666667	0.153333333	0.163333333	0.166666667	0.153333333	0.163333333	0.176666667	106																											
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107		0.12	0.12	0.12	0.113333333	0.11	0.12	0.11	0.113333333	0.113333333	0.11	0.12	0.133333333	0.13	0.143333333	0.15	0.146666667	0.143333333	0.136666667	0.113333333	0.11	0.11	0.113333333	0.116666667	0.12	0.12	0.12	107																											
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108		0.106666667	0.103333333	0.103333333	0.103333333	0.103333333	0.103333333	0.1	0.103333333	0.103333333	0.1	0.1	0.1	0.11	0.106666667	0.106666667	0.106666667	0.103333333	0.103333333	0.103333333	0.106666667	0.106666667	0.106666667	0.1	0.1	0.106666667	0.103333333	108																											
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109		0.1	0.1	0.1	0.1	0.096666667	0.093333333	0.086666667	0.093333333	0.093333333	0.096666667	0.1	0.1	0.1	0.1	0.103333333	0.1	0.1	0.103333333	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	109																											
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110		0.096666667	0.096666667	0.09	0.08	0.06	0.046666667	0.04	0.053333333	0.056666667	0.083333333	0.086666667	0.096666667	0.1	0.1	0.1	0.1	0.096666667	0.1	0.086666667	0.07	0.086666667	0.076666667	0.09	0.093333333	0.096666667	0.096666667	110																											
